frame,time_sec,tracked,x,y,anchor
20,0.16666666666666666,0,,,0
21,0.175,0,,,0
22,0.18333333333333332,0,,,0
23,0.19166666666666668,0,,,0
24,0.2,1,1464.615,1086.154,1
25,0.20833333333333334,1,1476.228,1084.367,0
26,0.21666666666666667,1,1481.544,1083.549,0
27,0.225,1,1487.115,1082.692,0
28,0.23333333333333334,1,1494.615,1081.538,0
29,0.24166666666666667,1,1502.115,1080.385,0
30,0.25,1,1509.494,1079.231,0
31,0.25833333333333336,1,1516.711,1078.077,0
32,0.26666666666666666,1,1524.615,1076.923,1
33,0.275,1,1530.172,1075.769,0
34,0.2833333333333333,1,1536.417,1074.615,0
35,0.2916666666666667,1,1542.500,1073.462,0
36,0.3,1,1548.462,1072.308,0
37,0.30833333333333335,1,1554.423,1071.154,0
38,0.31666666666666665,1,1563.650,1069.548,0
39,0.325,1,1570.336,1068.426,0
40,0.3333333333333333,1,1572.308,1067.692,1
41,0.3416666666666667,1,1589.146,1065.825,0
42,0.35,1,1586.329,1066.698,0
43,0.35833333333333334,1,1587.866,1066.969,0
44,0.36666666666666664,1,1590.371,1067.150,0
45,0.375,1,1590.577,1067.692,0
46,0.38333333333333336,1,1594.003,1067.707,0
47,0.39166666666666666,1,1597.126,1067.743,0
48,0.4,1,1601.538,1067.692,1
49,0.4083333333333333,1,1601.549,1067.935,0
50,0.4166666666666667,1,1602.849,1068.092,0
51,0.425,1,1603.846,1068.269,0
52,0.43333333333333335,1,1604.615,1068.462,0
53,0.44166666666666665,1,1605.385,1068.654,0
54,0.45,1,1604.833,1066.623,0
55,0.4583333333333333,1,1603.781,1063.836,0
56,0.4666666666666667,1,1607.692,1069.231,1
57,0.475,1,1603.573,1056.661,0
58,0.48333333333333334,1,1607.511,1057.455,0
59,0.49166666666666664,1,1618.371,1064.846,0
60,0.5,1,1626.159,1068.360,0
61,0.5083333333333333,1,1634.368,1072.610,0
62,0.5166666666666667,1,1643.647,1078.460,0
63,0.525,1,1645.884,1080.124,0
64,0.5333333333333333,1,1653.846,1078.462,1
65,0.5416666666666666,1,1646.216,1087.417,0
66,0.55,1,1631.423,1082.532,0
67,0.5583333333333333,1,1624.548,1080.873,0
68,0.5666666666666667,1,1619.861,1079.973,0
69,0.575,1,1618.553,1077.333,0
70,0.5833333333333334,1,1624.711,1080.080,0
71,0.5916666666666667,1,1633.711,1083.705,0
72,0.6,1,1660.000,1075.385,1
73,0.6083333333333333,1,1651.026,1093.613,0
74,0.6166666666666667,1,1652.575,1093.931,0
75,0.625,1,1642.976,1086.684,0
76,0.6333333333333333,1,1643.427,1085.025,0
77,0.6416666666666667,1,1655.753,1083.628,0
78,0.65,1,1662.219,1084.888,0
79,0.6583333333333333,1,1669.780,1086.628,0
80,0.6666666666666666,1,1675.385,1086.154,1
81,0.675,1,1678.529,1092.763,0
82,0.6833333333333333,1,1674.807,1085.791,0
83,0.6916666666666667,1,1673.357,1083.087,0
84,0.7,1,1672.435,1081.480,0
85,0.7083333333333334,1,1671.005,1078.718,0
86,0.7166666666666667,1,1670.915,1083.001,0
87,0.725,1,1670.848,1088.764,0
88,0.7333333333333333,1,1673.846,1081.538,1
89,0.7416666666666667,1,1672.337,1104.723,0
90,0.75,1,1673.991,1105.034,0
91,0.7583333333333333,1,1678.001,1094.692,0
92,0.7666666666666667,1,1679.689,1090.605,0
93,0.775,1,1681.110,1085.278,0
94,0.7833333333333333,1,1682.152,1081.235,0
95,0.7916666666666666,1,1681.538,1080.000,1
96,0.8,1,1675.281,1089.300,0
97,0.8083333333333333,1,1673.347,1093.498,0
98,0.8166666666666667,1,1666.816,1103.632,0
99,0.825,1,1668.777,1105.130,0
100,0.8333333333333334,1,1680.526,1098.563,0
101,0.8416666666666667,1,1685.415,1096.436,0
102,0.85,1,1690.817,1093.154,0
103,0.8583333333333333,1,1694.208,1088.607,0
104,0.8666666666666667,1,1693.538,1086.377,0
105,0.875,1,1696.923,1095.385,1
106,0.8833333333333333,1,1689.716,1074.127,0
107,0.8916666666666667,1,1688.082,1068.867,0
108,0.9,1,1686.900,1064.925,0
109,0.9083333333333333,1,1685.570,1060.591,0
110,0.9166666666666666,1,1685.079,1058.734,0
