frame,time_sec,tracked,x,y,anchor
20,0.16666666666666666,0,,,0
21,0.175,0,,,0
22,0.18333333333333332,0,,,0
23,0.19166666666666668,0,,,0
24,0.2,1,1843.077,935.385,1
25,0.20833333333333334,1,1832.130,951.056,0
26,0.21666666666666667,1,1831.054,952.553,0
27,0.225,1,1830.574,953.111,0
28,0.23333333333333334,1,1828.239,950.484,0
29,0.24166666666666667,1,1826.211,944.762,0
30,0.25,1,1821.990,934.994,0
31,0.25833333333333336,1,1814.603,916.462,0
32,0.26666666666666666,1,1809.231,898.462,1
33,0.275,1,1803.966,895.100,0
34,0.2833333333333333,1,1800.784,888.660,0
35,0.2916666666666667,1,1803.860,888.813,0
36,0.3,1,1810.209,890.393,0
37,0.30833333333333335,1,1806.714,888.401,0
38,0.31666666666666665,1,1811.469,889.477,0
39,0.325,1,1805.802,885.616,0
40,0.3333333333333333,1,1798.462,880.000,1
41,0.3416666666666667,1,1798.822,881.054,0
42,0.35,1,1794.570,878.983,0
43,0.35833333333333334,1,1792.692,878.269,0
44,0.36666666666666664,1,1787.572,880.665,0
45,0.375,1,1784.583,881.079,0
46,0.38333333333333336,1,1780.605,882.469,0
47,0.39166666666666666,1,1772.465,887.803,0
48,0.4,1,1783.077,875.385,1
49,0.4083333333333333,1,1778.106,878.529,0
50,0.4166666666666667,1,1774.084,879.288,0
51,0.425,1,1771.034,878.933,0
52,0.43333333333333335,1,1766.143,880.668,0
53,0.44166666666666665,1,1754.688,886.563,0
54,0.45,1,1750.190,888.370,0
55,0.4583333333333333,1,1754.857,884.189,0
56,0.4666666666666667,1,1775.385,869.231,1
57,0.475,1,1740.691,891.925,0
58,0.48333333333333334,1,1736.950,894.026,0
59,0.49166666666666664,1,1731.886,897.152,0
60,0.5,1,1731.589,896.626,0
61,0.5083333333333333,1,1736.091,892.651,0
62,0.5166666666666667,1,1741.619,886.894,0
63,0.525,1,1753.526,875.301,0
64,0.5333333333333333,1,1770.769,861.538,1
65,0.5416666666666666,1,1757.241,866.260,0
66,0.55,1,1758.125,863.612,0
67,0.5583333333333333,1,1756.433,863.781,0
68,0.5666666666666667,1,1755.192,863.954,0
69,0.575,1,1755.426,864.214,0
70,0.5833333333333334,1,1752.060,863.933,0
71,0.5916666666666667,1,1750.682,864.082,0
72,0.6,1,1758.462,867.692,1
73,0.6083333333333333,1,1740.176,863.381,0
74,0.6166666666666667,1,1745.290,864.230,0
75,0.625,1,1746.700,864.534,0
76,0.6333333333333333,1,1747.053,864.462,0
77,0.6416666666666667,1,1750.999,865.125,0
78,0.65,1,1749.466,869.243,0
79,0.6583333333333333,1,1749.850,870.713,0
80,0.6666666666666666,1,1761.538,867.692,1
81,0.675,1,1746.270,881.416,0
82,0.6833333333333333,1,1750.908,873.082,0
83,0.6916666666666667,1,1752.615,870.263,0
84,0.7,1,1752.847,868.662,0
85,0.7083333333333334,1,1755.584,865.688,0
86,0.7166666666666667,1,1753.047,866.558,0
87,0.725,1,1753.472,868.318,0
88,0.7333333333333333,1,1761.538,878.462,1
89,0.7416666666666667,1,1749.544,872.537,0
90,0.75,1,1758.569,874.240,0
91,0.7583333333333333,1,1762.179,875.260,0
92,0.7666666666666667,1,1763.654,875.014,0
93,0.775,1,1763.830,876.431,0
94,0.7833333333333333,1,1759.086,877.818,0
95,0.7916666666666666,1,1764.615,873.846,1
96,0.8,1,1744.269,882.481,0
97,0.8083333333333333,1,1742.540,883.089,0
98,0.8166666666666667,1,1747.961,882.425,0
99,0.825,1,1749.684,883.550,0
100,0.8333333333333334,1,1752.900,884.806,0
101,0.8416666666666667,1,1755.161,888.735,0
102,0.85,1,1754.962,891.478,0
103,0.8583333333333333,1,1754.190,894.737,0
104,0.8666666666666667,1,1753.031,897.405,0
105,0.875,1,1753.846,898.462,1
106,0.8833333333333333,1,1748.528,903.917,0
107,0.8916666666666667,1,1746.631,903.447,0
108,0.9,1,1745.546,903.788,0
109,0.9083333333333333,1,1744.726,903.970,0
110,0.9166666666666666,1,1744.540,902.943,0
