frame,time_sec,tracked,x,y,anchor
20,0.16666666666666666,0,,,0
21,0.175,0,,,0
22,0.18333333333333332,0,,,0
23,0.19166666666666668,0,,,0
24,0.2,1,1369.231,986.154,1
25,0.20833333333333334,1,1380.844,983.176,0
26,0.21666666666666667,1,1388.189,985.962,0
27,0.225,1,1395.745,989.418,0
28,0.23333333333333334,1,1404.998,991.356,0
29,0.24166666666666667,1,1417.251,999.701,0
30,0.25,1,1423.662,998.423,0
31,0.25833333333333336,1,1425.951,987.031,0
32,0.26666666666666666,1,1429.231,970.769,1
33,0.275,1,1433.995,983.366,0
34,0.2833333333333333,1,1438.509,987.009,0
35,0.2916666666666667,1,1443.419,993.859,0
36,0.3,1,1451.322,1007.791,0
37,0.30833333333333335,1,1453.561,1010.874,0
38,0.31666666666666665,1,1451.197,1003.453,0
39,0.325,1,1452.575,1002.408,0
40,0.3333333333333333,1,1449.231,996.923,1
41,0.3416666666666667,1,1457.561,997.763,0
42,0.35,1,1463.826,999.464,0
43,0.35833333333333334,1,1470.577,1000.962,0
44,0.36666666666666664,1,1477.692,1002.308,0
45,0.375,1,1484.808,1003.654,0
46,0.38333333333333336,1,1491.544,1004.894,0
47,0.39166666666666666,1,1497.773,1005.992,0
48,0.4,1,1506.154,1007.692,1
49,0.4083333333333333,1,1507.196,1007.338,0
50,0.4166666666666667,1,1510.390,1007.586,0
51,0.425,1,1513.077,1007.692,0
52,0.43333333333333335,1,1515.385,1007.692,0
53,0.44166666666666665,1,1517.692,1007.692,0
54,0.45,1,1519.787,1007.966,0
55,0.4583333333333333,1,1521.599,1008.603,0
56,0.4666666666666667,1,1524.615,1007.692,1
57,0.475,1,1523.522,1012.065,0
58,0.48333333333333334,1,1523.634,1014.889,0
59,0.49166666666666664,1,1523.462,1018.077,0
60,0.5,1,1523.077,1021.538,0
61,0.5083333333333333,1,1522.692,1025.000,0
62,0.5166666666666667,1,1522.323,1028.446,0
63,0.525,1,1521.974,1031.872,0
64,0.5333333333333333,1,1521.538,1035.385,1
65,0.5416666666666666,1,1521.397,1038.603,0
66,0.55,1,1521.169,1041.908,0
67,0.5583333333333333,1,1518.723,1048.932,0
68,0.5666666666666667,1,1522.162,1054.234,0
69,0.575,1,1521.937,1060.258,0
70,0.5833333333333334,1,1520.217,1071.562,0
71,0.5916666666666667,1,1533.326,1068.993,0
72,0.6,1,1520.000,1061.538,1
73,0.6083333333333333,1,1523.892,1070.081,0
74,0.6166666666666667,1,1524.792,1069.662,0
75,0.625,1,1520.577,1072.500,0
76,0.6333333333333333,1,1520.769,1076.154,0
77,0.6416666666666667,1,1520.962,1079.808,0
78,0.65,1,1521.275,1083.325,0
79,0.6583333333333333,1,1521.751,1086.660,0
80,0.6666666666666666,1,1521.538,1090.769,1
81,0.675,1,1523.674,1092.237,0
82,0.6833333333333333,1,1525.121,1094.479,0
83,0.6916666666666667,1,1527.604,1092.145,0
84,0.7,1,1529.290,1087.960,0
85,0.7083333333333334,1,1531.491,1085.406,0
86,0.7166666666666667,1,1534.312,1075.746,0
87,0.725,1,1532.618,1077.864,0
88,0.7333333333333333,1,1535.385,1106.154,1
89,0.7416666666666667,1,1530.635,1102.280,0
90,0.75,1,1527.145,1113.237,0
91,0.7583333333333333,1,1521.743,1126.689,0
92,0.7666666666666667,1,1517.196,1133.534,0
93,0.775,1,1511.987,1141.337,0
94,0.7833333333333333,1,1503.734,1153.435,0
95,0.7916666666666666,1,1509.231,1146.154,1
96,0.8,1,1504.639,1153.642,0
97,0.8083333333333333,1,1503.255,1156.451,0
98,0.8166666666666667,1,1503.692,1156.769,0
99,0.825,1,1498.249,1161.332,0
100,0.8333333333333334,1,1491.677,1166.063,0
101,0.8416666666666667,1,1486.258,1170.568,0
102,0.85,1,1474.866,1176.723,0
103,0.8583333333333333,1,1473.162,1179.914,0
104,0.8666666666666667,1,1480.767,1181.068,0
105,0.875,1,1490.769,1181.538,1
106,0.8833333333333333,1,1485.397,1185.928,0
107,0.8916666666666667,1,1490.248,1186.788,0
108,0.9,1,1490.296,1188.599,0
109,0.9083333333333333,1,1492.171,1189.272,0
110,0.9166666666666666,1,1502.517,1184.866,0
