frame,time_sec,tracked,x,y,anchor
20,0.16666666666666666,0,,,0
21,0.175,0,,,0
22,0.18333333333333332,0,,,0
23,0.19166666666666668,0,,,0
24,0.2,1,1343.077,1100.000,1
25,0.20833333333333334,1,1358.859,1100.298,0
26,0.21666666666666667,1,1366.082,1100.434,0
27,0.225,1,1373.654,1100.577,0
28,0.23333333333333334,1,1383.846,1100.769,0
29,0.24166666666666667,1,1394.038,1100.962,0
30,0.25,1,1403.836,1101.230,0
31,0.25833333333333336,1,1413.107,1101.599,0
32,0.26666666666666666,1,1424.615,1101.538,1
33,0.275,1,1428.492,1102.945,0
34,0.2833333333333333,1,1435.775,1105.786,0
35,0.2916666666666667,1,1442.512,1109.258,0
36,0.3,1,1448.738,1112.245,0
37,0.30833333333333335,1,1456.777,1118.308,0
38,0.31666666666666665,1,1461.180,1119.341,0
39,0.325,1,1464.143,1115.848,0
40,0.3333333333333333,1,1466.154,1110.769,1
41,0.3416666666666667,1,1472.592,1114.667,0
42,0.35,1,1475.082,1115.512,0
43,0.35833333333333334,1,1477.180,1118.338,0
44,0.36666666666666664,1,1480.354,1121.047,0
45,0.375,1,1479.620,1125.099,0
46,0.38333333333333336,1,1487.252,1129.968,0
47,0.39166666666666666,1,1504.013,1133.700,0
48,0.4,1,1510.769,1126.154,1
49,0.4083333333333333,1,1538.314,1153.156,0
50,0.4166666666666667,1,1549.547,1155.133,0
51,0.425,1,1557.616,1154.291,0
52,0.43333333333333335,1,1559.681,1150.370,0
53,0.44166666666666665,1,1554.887,1136.833,0
54,0.45,1,1561.452,1127.187,0
55,0.4583333333333333,1,1552.494,1123.061,0
56,0.4666666666666667,1,1544.615,1127.692,1
57,0.475,1,1548.509,1118.627,0
58,0.48333333333333334,1,1544.110,1117.046,0
59,0.49166666666666664,1,1543.299,1114.780,0
60,0.5,1,1545.130,1114.433,0
61,0.5083333333333333,1,1545.639,1112.265,0
62,0.5166666666666667,1,1550.134,1115.918,0
63,0.525,1,1560.752,1127.219,0
64,0.5333333333333333,1,1561.538,1132.308,1
65,0.5416666666666666,1,1570.282,1137.239,0
66,0.55,1,1570.860,1139.026,0
67,0.5583333333333333,1,1566.962,1136.366,0
68,0.5666666666666667,1,1566.077,1134.870,0
69,0.575,1,1558.421,1129.059,0
70,0.5833333333333334,1,1560.597,1128.931,0
71,0.5916666666666667,1,1573.482,1134.521,0
72,0.6,1,1581.538,1143.077,1
73,0.6083333333333333,1,1584.983,1139.338,0
74,0.6166666666666667,1,1586.648,1141.074,0
75,0.625,1,1585.603,1144.515,0
76,0.6333333333333333,1,1583.780,1145.619,0
77,0.6416666666666667,1,1577.048,1148.561,0
78,0.65,1,1582.405,1158.103,0
79,0.6583333333333333,1,1583.692,1154.083,0
80,0.6666666666666666,1,1590.769,1153.846,1
81,0.675,1,1586.303,1158.404,0
82,0.6833333333333333,1,1585.704,1156.818,0
83,0.6916666666666667,1,1585.199,1157.625,0
84,0.7,1,1584.434,1157.371,0
85,0.7083333333333334,1,1585.510,1156.786,0
86,0.7166666666666667,1,1587.175,1155.837,0
87,0.725,1,1590.519,1156.213,0
88,0.7333333333333333,1,1601.538,1156.923,1
89,0.7416666666666667,1,1602.519,1160.019,0
90,0.75,1,1603.109,1163.920,0
91,0.7583333333333333,1,1601.964,1168.225,0
92,0.7666666666666667,1,1599.884,1171.329,0
93,0.775,1,1593.643,1177.958,0
94,0.7833333333333333,1,1594.440,1177.956,0
95,0.7916666666666666,1,1607.692,1164.615,1
96,0.8,1,1607.614,1168.365,0
97,0.8083333333333333,1,1612.358,1164.824,0
98,0.8166666666666667,1,1614.183,1163.475,0
99,0.825,1,1612.735,1164.980,0
100,0.8333333333333334,1,1611.169,1166.633,0
101,0.8416666666666667,1,1606.923,1170.533,0
102,0.85,1,1606.627,1171.224,0
103,0.8583333333333333,1,1610.921,1169.244,0
104,0.8666666666666667,1,1612.335,1168.657,0
105,0.875,1,1612.308,1166.154,1
106,0.8833333333333333,1,1615.454,1165.743,0
107,0.8916666666666667,1,1614.832,1164.779,0
108,0.9,1,1614.099,1163.839,0
109,0.9083333333333333,1,1612.142,1161.142,0
110,0.9166666666666666,1,1611.037,1159.853,0
