frame,time_sec,tracked,x,y,anchor
20,0.166666667,0,,,0
21,0.175,0,,,0
22,0.183333333,0,,,0
23,0.191666667,0,,,0
24,0.2,1,1864.615,1046.154,1
25,0.208333333,1,1845.156,1065.929,0
26,0.216666667,1,1842.988,1059.445,0
27,0.225,1,1838.3,1039.488,0
28,0.233333333,1,1836.29,1048.087,0
29,0.241666667,1,1843.781,1035.165,0
30,0.25,1,1844.332,1027.099,0
31,0.258333333,1,1843.1,1026.875,0
32,0.266666667,1,1829.231,1021.538,1
33,0.275,1,1830.21,1012.944,0
34,0.283333333,1,1825.35,1008.796,0
35,0.291666667,1,1821.303,1005.226,0
36,0.3,1,1818.009,1000.244,0
37,0.308333333,1,1817.849,999.824,0
38,0.316666667,1,1818.512,1000.729,0
39,0.325,1,1818.929,1001.182,0
40,0.333333333,1,1827.692,1010.769,1
41,0.341666667,1,1819.422,1001.334,0
42,0.35,1,1818.374,999.292,0
43,0.358333333,1,1817.801,998.212,0
44,0.366666667,1,1816.071,994.815,0
45,0.375,1,1816.775,995.308,0
46,0.383333333,1,1818.421,999.593,0
47,0.391666667,1,1819.395,1000.327,0
48,0.4,1,1826.154,1003.077,1
49,0.408333333,1,1818.698,1002.364,0
50,0.416666667,1,1815.83,1001.046,0
51,0.425,1,1814.488,1000.729,0
52,0.433333333,1,1808.947,1004.117,0
53,0.441666667,1,1809.713,1003.249,0
54,0.45,1,1817.286,997.713,0
55,0.458333333,1,1818.857,995.961,0
56,0.466666667,1,1823.077,996.923,1
57,0.475,1,1825.891,989.104,0
58,0.483333333,1,1824.449,986.094,0
59,0.491666667,1,1823.32,983.907,0
60,0.5,1,1818.916,978.129,0
61,0.508333333,1,1818.079,978.718,0
62,0.516666667,1,1820.07,984.294,0
63,0.525,1,1820.663,986.684,0
64,0.533333333,1,1826.154,996.923,1
65,0.541666667,1,1823.002,991.355,0
66,0.55,1,1823.133,990.358,0
67,0.558333333,1,1823.451,989.302,0
68,0.566666667,1,1823.517,988.316,0
69,0.575,1,1824.404,987.638,0
70,0.583333333,1,1823.896,989.238,0
71,0.591666667,1,1822.448,993.549,0
72,0.6,1,1823.077,1003.077,1
73,0.608333333,1,1818.38,1001.474,0
74,0.616666667,1,1818.94,1002.956,0
75,0.625,1,1820.827,1002.989,0
76,0.633333333,1,1822.684,1001.649,0
77,0.641666667,1,1828.79,999.428,0
78,0.65,1,1829.161,999.009,0
79,0.658333333,1,1824.978,999.577,0
80,0.666666667,1,1823.077,1004.615,1
81,0.675,1,1818.157,1003.762,0
82,0.683333333,1,1817.541,1003.81,0
83,0.691666667,1,1819.65,1003.19,0
84,0.7,1,1821.216,1002.52,0
85,0.708333333,1,1827.944,999.699,0
86,0.716666667,1,1829.522,1000.235,0
87,0.725,1,1825.904,1004.289,0
88,0.733333333,1,1823.077,1006.154,1
89,0.741666667,1,1828.208,1007.783,0
90,0.75,1,1826.8,1005.883,0
91,0.758333333,1,1826.565,1001.293,0
92,0.766666667,1,1824.941,993.522,0
93,0.775,1,1820.42,978.141,0
94,0.783333333,1,1818.531,969.007,0
95,0.791666667,1,1818.015,960.029,0
96,0.8,1,1817.349,954.379,0
97,0.808333333,1,1817.721,952.935,0
98,0.816666667,1,1817.684,950.916,0
99,0.825,1,1817.263,949.669,0
100,0.833333333,1,1816.679,948.884,0
101,0.841666667,1,1815.48,946.59,0
102,0.85,1,1814.943,946.891,0
103,0.858333333,1,1814.713,949.99,0
104,0.866666667,1,1814.492,951.227,0
105,0.875,1,1814.556,952.675,0
106,0.883333333,1,1814.598,953.785,0
107,0.891666667,1,1814.584,953.84,0
108,0.9,1,1813.735,953.814,0
109,0.908333333,1,1812.589,953.833,0
110,0.916666667,1,1810.887,953.788,0
111,0.925,1,1807.535,953.484,0
112,0.933333333,1,1805.841,953.397,0
113,0.941666667,1,1804.717,953.315,0
114,0.95,1,1803.88,953.234,0
115,0.958333333,1,1803.631,953.122,0
116,0.966666667,1,1803.313,952.976,0
117,0.975,1,1802.827,952.729,0
118,0.983333333,1,1801.855,952.233,0
119,0.991666667,1,1801.381,952.028,0
120,1,1,1801.042,951.806,0
121,1.008333333,1,1800.794,951.661,0
122,1.016666667,1,1800.791,951.653,0
123,1.025,1,1800.482,951.9,0
124,1.033333333,1,1800.083,952.268,0
125,1.041666667,1,1799.77,952.161,0
126,1.05,1,1798.951,952.384,0
127,1.058333333,1,1798.938,951.631,0
128,1.066666667,1,1799.689,949.373,0
