frame,time_sec,tracked,x,y,anchor
20,0.16666666666666666,0,,,0
21,0.175,0,,,0
22,0.18333333333333332,0,,,0
23,0.19166666666666668,0,,,0
24,0.2,1,1536.923,1047.692,1
25,0.20833333333333334,1,1547.385,1050.507,0
26,0.21666666666666667,1,1546.772,1048.391,0
27,0.225,1,1544.819,1044.996,0
28,0.23333333333333334,1,1540.453,1037.475,0
29,0.24166666666666667,1,1537.524,1034.445,0
30,0.25,1,1535.634,1032.093,0
31,0.25833333333333336,1,1532.816,1031.223,0
32,0.26666666666666666,1,1532.308,1041.538,1
33,0.275,1,1528.522,1030.873,0
34,0.2833333333333333,1,1521.876,1030.916,0
35,0.2916666666666667,1,1518.796,1028.253,0
36,0.3,1,1511.815,1022.626,0
37,0.30833333333333335,1,1503.266,1021.822,0
38,0.31666666666666665,1,1499.528,1016.842,0
39,0.325,1,1489.988,1015.911,0
40,0.3333333333333333,1,1470.769,1001.538,1
41,0.3416666666666667,1,1476.876,1007.103,0
42,0.35,1,1471.285,1005.667,0
43,0.35833333333333334,1,1466.355,1003.014,0
44,0.36666666666666664,1,1458.944,1001.633,0
45,0.375,1,1454.964,1000.816,0
46,0.38333333333333336,1,1452.295,1001.234,0
47,0.39166666666666666,1,1449.294,1001.010,0
48,0.4,1,1449.231,1000.000,1
49,0.4083333333333333,1,1445.904,1003.123,0
50,0.4166666666666667,1,1442.168,1000.615,0
51,0.425,1,1440.283,999.685,0
52,0.43333333333333335,1,1439.101,999.161,0
53,0.44166666666666665,1,1438.441,998.206,0
54,0.45,1,1439.464,999.017,0
55,0.4583333333333333,1,1440.161,999.457,0
56,0.4666666666666667,1,1441.538,1000.000,1
57,0.475,1,1443.351,1001.761,0
58,0.48333333333333334,1,1442.142,1000.476,0
59,0.49166666666666664,1,1441.855,1000.082,0
60,0.5,1,1441.574,999.776,0
61,0.5083333333333333,1,1440.545,999.411,0
62,0.5166666666666667,1,1439.194,1000.373,0
63,0.525,1,1437.321,1001.729,0
64,0.5333333333333333,1,1436.923,1003.077,1
65,0.5416666666666666,1,1428.443,1005.412,0
66,0.55,1,1424.978,1005.652,0
67,0.5583333333333333,1,1421.077,1004.150,0
68,0.5666666666666667,1,1418.968,1003.424,0
69,0.575,1,1418.014,1002.544,0
70,0.5833333333333334,1,1418.786,1003.152,0
71,0.5916666666666667,1,1418.865,1003.040,0
72,0.6,1,1415.385,1001.538,1
73,0.6083333333333333,1,1419.115,1005.186,0
74,0.6166666666666667,1,1413.075,1001.087,0
75,0.625,1,1407.182,1000.095,0
76,0.6333333333333333,1,1404.290,999.455,0
77,0.6416666666666667,1,1401.722,999.819,0
78,0.65,1,1401.768,1003.231,0
79,0.6583333333333333,1,1403.450,1007.907,0
80,0.6666666666666666,1,1407.692,1021.538,1
81,0.675,1,1409.186,1023.412,0
82,0.6833333333333333,1,1410.676,1027.347,0
83,0.6916666666666667,1,1411.708,1030.173,0
84,0.7,1,1410.555,1029.119,0
85,0.7083333333333334,1,1409.435,1027.654,0
86,0.7166666666666667,1,1406.325,1026.061,0
87,0.725,1,1400.476,1021.740,0
88,0.7333333333333333,1,1404.615,1020.000,1
89,0.7416666666666667,1,1395.978,1025.813,0
90,0.75,1,1395.608,1026.759,0
91,0.7583333333333333,1,1399.819,1028.716,0
92,0.7666666666666667,1,1400.359,1029.576,0
93,0.775,1,1401.824,1029.623,0
94,0.7833333333333333,1,1401.898,1029.592,0
95,0.7916666666666666,1,1395.385,1030.769,1
96,0.8,1,1399.459,1029.195,0
97,0.8083333333333333,1,1396.990,1028.646,0
98,0.8166666666666667,1,1395.798,1028.323,0
99,0.825,1,1395.594,1030.880,0
100,0.8333333333333334,1,1394.874,1034.631,0
101,0.8416666666666667,1,1394.855,1040.482,0
102,0.85,1,1394.834,1051.362,0
103,0.8583333333333333,1,1395.326,1055.987,0
104,0.8666666666666667,1,1396.062,1058.022,0
105,0.875,1,1395.385,1053.846,1
106,0.8833333333333333,1,1399.370,1055.076,0
107,0.8916666666666667,1,1400.679,1053.192,0
108,0.9,1,1401.465,1051.957,0
109,0.9083333333333333,1,1402.237,1051.339,0
110,0.9166666666666666,1,1404.615,1046.154,1
