frame,time_sec,tracked,x,y,anchor
20,0.16666666666666666,0,,,0
21,0.175,0,,,0
22,0.18333333333333332,0,,,0
23,0.19166666666666668,0,,,0
24,0.2,1,1572.308,1001.538,1
25,0.20833333333333334,1,1592.127,1007.474,0
26,0.21666666666666667,1,1603.044,1012.606,0
27,0.225,1,1613.100,1016.135,0
28,0.23333333333333334,1,1631.356,1025.902,0
29,0.24166666666666667,1,1640.942,1027.378,0
30,0.25,1,1643.760,1020.353,0
31,0.25833333333333336,1,1650.828,1018.834,0
32,0.26666666666666666,1,1655.385,1012.308,1
33,0.275,1,1664.917,1018.917,0
34,0.2833333333333333,1,1676.449,1025.584,0
35,0.2916666666666667,1,1686.894,1031.537,0
36,0.3,1,1701.690,1042.689,0
37,0.30833333333333335,1,1708.749,1045.380,0
38,0.31666666666666665,1,1709.399,1040.502,0
39,0.325,1,1714.609,1040.312,0
40,0.3333333333333333,1,1715.385,1036.923,1
41,0.3416666666666667,1,1723.776,1039.552,0
42,0.35,1,1734.730,1043.443,0
43,0.35833333333333334,1,1743.775,1046.633,0
44,0.36666666666666664,1,1751.721,1052.553,0
45,0.375,1,1769.018,1053.716,0
46,0.38333333333333336,1,1774.578,1050.641,0
47,0.39166666666666666,1,1782.702,1050.381,0
48,0.4,1,1790.769,1047.692,1
49,0.4083333333333333,1,1796.469,1050.303,0
50,0.4166666666666667,1,1801.276,1052.864,0
51,0.425,1,1806.940,1054.692,0
52,0.43333333333333335,1,1807.795,1057.463,0
53,0.44166666666666665,1,1814.328,1058.269,0
54,0.45,1,1830.492,1056.846,0
55,0.4583333333333333,1,1841.569,1057.952,0
56,0.4666666666666667,1,1856.923,1061.538,1
57,0.475,1,1871.727,1063.582,0
58,0.48333333333333334,1,1877.246,1063.678,0
59,0.49166666666666664,1,1880.488,1062.467,0
60,0.5,1,1880.575,1060.203,0
61,0.5083333333333333,1,1877.613,1054.475,0
62,0.5166666666666667,1,1878.429,1054.114,0
63,0.525,1,1880.569,1058.348,0
64,0.5333333333333333,1,1883.077,1067.692,1
65,0.5416666666666666,1,1895.898,1065.641,0
66,0.55,1,1897.441,1067.744,0
67,0.5583333333333333,1,1896.660,1068.046,0
68,0.5666666666666667,1,1896.127,1068.257,0
69,0.575,1,1888.168,1068.335,0
70,0.5833333333333334,1,1889.680,1069.501,0
71,0.5916666666666667,1,1901.211,1072.905,0
72,0.6,1,1909.231,1081.538,1
73,0.6083333333333333,1,1911.504,1075.520,0
74,0.6166666666666667,1,1912.301,1075.606,0
75,0.625,1,1907.642,1074.779,0
76,0.6333333333333333,1,1905.876,1076.149,0
77,0.6416666666666667,1,1894.297,1075.228,0
78,0.65,1,1895.674,1079.020,0
79,0.6583333333333333,1,1908.129,1087.929,0
80,0.6666666666666666,1,1887.692,1070.769,1
81,0.675,1,1912.552,1089.965,0
82,0.6833333333333333,1,1912.689,1088.541,0
83,0.6916666666666667,1,1898.804,1077.055,0
84,0.7,1,1894.181,1072.946,0
85,0.7083333333333334,1,1888.625,1067.972,0
86,0.7166666666666667,1,1883.021,1063.542,0
87,0.725,1,1883.183,1062.991,0
88,0.7333333333333333,1,1887.692,1063.077,1
89,0.7416666666666667,1,1886.959,1063.317,0
90,0.75,1,1888.755,1063.413,0
91,0.7583333333333333,1,1890.318,1063.329,0
92,0.7666666666666667,1,1891.199,1063.314,0
93,0.775,1,1892.564,1062.989,0
94,0.7833333333333333,1,1894.386,1064.386,0
95,0.7916666666666666,1,1893.846,1066.154,1
96,0.8,1,1903.422,1082.652,0
97,0.8083333333333333,1,1909.434,1096.337,0
98,0.8166666666666667,1,1916.611,1118.553,0
99,0.825,1,1921.953,1127.788,0
100,0.8333333333333334,1,1926.866,1136.564,0
101,0.8416666666666667,1,1931.924,1139.114,0
102,0.85,1,1939.679,1133.305,0
103,0.8583333333333333,1,1945.750,1140.134,0
104,0.8666666666666667,1,1949.614,1131.581,0
105,0.875,1,1961.538,1126.154,1
106,0.8833333333333333,1,1952.753,1127.966,0
107,0.8916666666666667,1,1952.308,1124.166,0
108,0.9,1,1952.154,1124.133,0
109,0.9083333333333333,1,1951.373,1123.964,0
110,0.9166666666666666,1,1951.783,1124.053,0
