frame,time_sec,tracked,x,y,anchor
20,0.16666666666666666,0,,,0
21,0.175,0,,,0
22,0.18333333333333332,0,,,0
23,0.19166666666666668,0,,,0
24,0.2,1,1366.154,1184.615,1
25,0.20833333333333334,1,1381.219,1185.812,0
26,0.21666666666666667,1,1389.302,1185.451,0
27,0.225,1,1396.655,1185.930,0
28,0.23333333333333334,1,1402.156,1189.936,0
29,0.24166666666666667,1,1421.655,1183.237,0
30,0.25,1,1436.199,1180.198,0
31,0.25833333333333336,1,1449.193,1178.172,0
32,0.26666666666666666,1,1466.154,1173.846,1
33,0.275,1,1474.038,1173.957,0
34,0.2833333333333333,1,1479.984,1175.992,0
35,0.2916666666666667,1,1487.927,1176.522,0
36,0.3,1,1494.390,1177.956,0
37,0.30833333333333335,1,1496.088,1182.642,0
38,0.31666666666666665,1,1511.855,1177.662,0
39,0.325,1,1522.552,1176.056,0
40,0.3333333333333333,1,1536.923,1172.308,1
41,0.3416666666666667,1,1543.147,1175.123,0
42,0.35,1,1550.532,1177.863,0
43,0.35833333333333334,1,1557.587,1180.259,0
44,0.36666666666666664,1,1565.959,1185.304,0
45,0.375,1,1570.980,1186.114,0
46,0.38333333333333336,1,1575.233,1182.987,0
47,0.39166666666666666,1,1580.664,1182.201,0
48,0.4,1,1584.615,1180.000,1
49,0.4083333333333333,1,1591.791,1179.261,0
50,0.4166666666666667,1,1595.126,1180.477,0
51,0.425,1,1596.987,1182.035,0
52,0.43333333333333335,1,1598.728,1181.838,0
53,0.44166666666666665,1,1595.720,1184.690,0
54,0.45,1,1597.968,1182.475,0
55,0.4583333333333333,1,1607.445,1174.610,0
56,0.4666666666666667,1,1640.000,1176.923,1
57,0.475,1,1620.321,1172.372,0
58,0.48333333333333334,1,1632.183,1171.586,0
59,0.49166666666666664,1,1642.893,1177.026,0
60,0.5,1,1665.169,1189.641,0
61,0.5083333333333333,1,1679.362,1185.939,0
62,0.5166666666666667,1,1677.708,1190.066,0
63,0.525,1,1682.012,1193.370,0
64,0.5333333333333333,1,1678.462,1193.846,1
65,0.5416666666666666,1,1683.032,1197.041,0
66,0.55,1,1687.325,1200.975,0
67,0.5583333333333333,1,1692.504,1204.935,0
68,0.5666666666666667,1,1697.411,1211.904,0
69,0.575,1,1701.840,1213.767,0
70,0.5833333333333334,1,1708.269,1212.512,0
71,0.5916666666666667,1,1711.456,1212.284,0
72,0.6,1,1715.385,1206.154,1
73,0.6083333333333333,1,1714.694,1210.051,0
74,0.6166666666666667,1,1714.595,1208.744,0
75,0.625,1,1714.500,1206.797,0
76,0.6333333333333333,1,1714.832,1205.639,0
77,0.6416666666666667,1,1716.358,1202.117,0
78,0.65,1,1718.701,1202.079,0
79,0.6583333333333333,1,1722.811,1206.329,0
80,0.6666666666666666,1,1733.846,1218.462,1
81,0.675,1,1730.942,1208.321,0
82,0.6833333333333333,1,1736.932,1212.169,0
83,0.6916666666666667,1,1743.395,1215.900,0
84,0.7,1,1750.320,1220.829,0
85,0.7083333333333334,1,1764.691,1232.618,0
86,0.7166666666666667,1,1770.381,1237.668,0
87,0.725,1,1771.008,1239.159,0
88,0.7333333333333333,1,1767.692,1236.923,1
89,0.7416666666666667,1,1770.906,1236.512,0
90,0.75,1,1769.504,1231.124,0
91,0.7583333333333333,1,1769.593,1229.119,0
92,0.7666666666666667,1,1769.262,1221.329,0
93,0.775,1,1769.828,1224.371,0
94,0.7833333333333333,1,1771.773,1240.219,0
95,0.7916666666666666,1,1772.308,1255.385,1
96,0.8,1,1773.504,1254.046,0
97,0.8083333333333333,1,1774.252,1259.524,0
98,0.8166666666666667,1,1773.290,1259.003,0
99,0.825,1,1772.098,1258.513,0
100,0.8333333333333334,1,1772.103,1257.801,0
101,0.8416666666666667,1,1770.731,1256.006,0
102,0.85,1,1773.038,1257.031,0
103,0.8583333333333333,1,1781.412,1260.633,0
104,0.8666666666666667,1,1786.613,1264.287,0
105,0.875,1,1790.769,1273.846,1
106,0.8833333333333333,1,1801.687,1277.025,0
107,0.8916666666666667,1,1806.479,1280.775,0
108,0.9,1,1810.180,1283.631,0
109,0.9083333333333333,1,1817.165,1286.991,0
110,0.9166666666666666,1,1819.851,1288.260,0
