frame,time_sec,tracked,x,y,anchor
20,0.16666666666666666,0,,,0
21,0.175,0,,,0
22,0.18333333333333332,0,,,0
23,0.19166666666666668,0,,,0
24,0.2,1,1903.077,735.385,1
25,0.20833333333333334,1,1905.556,752.924,0
26,0.21666666666666667,1,1907.518,763.361,0
27,0.225,1,1905.054,761.085,0
28,0.23333333333333334,1,1897.853,749.670,0
29,0.24166666666666667,1,1893.485,745.387,0
30,0.25,1,1888.766,739.900,0
31,0.25833333333333336,1,1884.585,736.194,0
32,0.26666666666666666,1,1881.538,735.385,1
33,0.275,1,1871.719,742.139,0
34,0.2833333333333333,1,1866.331,745.901,0
35,0.2916666666666667,1,1854.739,752.128,0
36,0.3,1,1853.605,754.719,0
37,0.30833333333333335,1,1862.257,754.727,0
38,0.31666666666666665,1,1864.699,756.541,0
39,0.325,1,1868.494,757.710,0
40,0.3333333333333333,1,1870.769,760.000,1
41,0.3416666666666667,1,1872.493,753.773,0
42,0.35,1,1872.561,752.561,0
43,0.35833333333333334,1,1874.486,745.680,0
44,0.36666666666666664,1,1873.676,747.300,0
45,0.375,1,1869.696,758.320,0
46,0.38333333333333336,1,1867.716,763.794,0
47,0.39166666666666666,1,1865.544,770.518,0
48,0.4,1,1863.077,775.385,1
49,0.4083333333333333,1,1856.559,775.487,0
50,0.4166666666666667,1,1853.588,777.186,0
51,0.425,1,1845.587,776.168,0
52,0.43333333333333335,1,1845.911,779.407,0
53,0.44166666666666665,1,1854.615,788.370,0
54,0.45,1,1858.087,794.095,0
55,0.4583333333333333,1,1862.540,800.262,0
56,0.4666666666666667,1,1866.154,806.154,1
57,0.475,1,1870.926,811.269,0
58,0.48333333333333334,1,1874.296,815.454,0
59,0.49166666666666664,1,1881.510,820.460,0
60,0.5,1,1883.930,822.505,0
61,0.5083333333333333,1,1881.990,823.755,0
62,0.5166666666666667,1,1881.920,825.666,0
63,0.525,1,1879.943,827.532,0
64,0.5333333333333333,1,1866.154,835.385,1
65,0.5416666666666666,1,1879.084,834.108,0
66,0.55,1,1879.907,835.170,0
67,0.5583333333333333,1,1879.147,835.748,0
68,0.5666666666666667,1,1878.820,834.225,0
69,0.575,1,1875.948,835.051,0
70,0.5833333333333334,1,1871.048,836.210,0
71,0.5916666666666667,1,1868.940,838.880,0
72,0.6,1,1860.000,850.769,1
73,0.6083333333333333,1,1867.819,841.669,0
74,0.6166666666666667,1,1867.180,851.017,0
75,0.625,1,1866.557,853.418,0
76,0.6333333333333333,1,1864.121,850.722,0
77,0.6416666666666667,1,1856.615,870.755,0
78,0.65,1,1860.349,865.503,0
79,0.6583333333333333,1,1860.666,864.941,0
80,0.6666666666666666,1,1853.846,873.846,1
81,0.675,1,1867.307,866.842,0
82,0.6833333333333333,1,1872.710,871.159,0
83,0.6916666666666667,1,1876.970,876.313,0
84,0.7,1,1887.893,887.581,0
85,0.7083333333333334,1,1888.477,892.138,0
86,0.7166666666666667,1,1880.371,889.548,0
87,0.725,1,1877.337,889.977,0
88,0.7333333333333333,1,1866.154,895.385,1
89,0.7416666666666667,1,1869.886,885.422,0
90,0.75,1,1870.894,886.006,0
91,0.7583333333333333,1,1872.050,887.298,0
92,0.7666666666666667,1,1873.606,889.418,0
93,0.775,1,1876.263,895.087,0
94,0.7833333333333333,1,1877.111,898.795,0
95,0.7916666666666666,1,1876.718,903.017,0
96,0.8,1,1876.782,905.527,0
97,0.8083333333333333,1,1877.452,906.752,0
98,0.8166666666666667,1,1878.624,907.876,0
99,0.825,1,1880.509,911.696,0
100,0.8333333333333334,1,1884.554,917.257,0
101,0.8416666666666667,1,1886.025,924.195,0
102,0.85,1,1885.903,937.136,0
103,0.8583333333333333,1,1886.225,943.724,0
104,0.8666666666666667,1,1885.673,947.882,0
105,0.875,1,1885.259,951.000,0
106,0.8833333333333333,1,1889.436,950.212,0
107,0.8916666666666667,1,1899.641,947.705,0
108,0.9,1,1907.087,946.040,0
109,0.9083333333333333,1,1927.346,941.634,0
110,0.9166666666666666,1,1951.540,934.957,0
