frame,time_sec,tracked,x,y,anchor
20,0.16666666666666666,0,,,0
21,0.175,0,,,0
22,0.18333333333333332,0,,,0
23,0.19166666666666668,0,,,0
24,0.2,1,2040.000,769.231,1
25,0.20833333333333334,1,2044.090,728.593,0
26,0.21666666666666667,1,2044.497,724.615,0
27,0.225,1,2043.863,722.680,0
28,0.23333333333333334,1,2043.206,718.468,0
29,0.24166666666666667,1,2038.276,721.407,0
30,0.25,1,2031.042,726.777,0
31,0.25833333333333336,1,2023.318,735.302,0
32,0.26666666666666666,1,1992.308,758.462,1
33,0.275,1,2003.988,764.937,0
34,0.2833333333333333,1,2000.409,772.747,0
35,0.2916666666666667,1,1991.437,773.994,0
36,0.3,1,1983.612,769.806,0
37,0.30833333333333335,1,1973.906,763.627,0
38,0.31666666666666665,1,1952.677,750.936,0
39,0.325,1,1945.682,748.757,0
40,0.3333333333333333,1,1953.846,756.923,1
41,0.3416666666666667,1,1947.495,761.827,0
42,0.35,1,1951.142,767.792,0
43,0.35833333333333334,1,1952.182,771.117,0
44,0.36666666666666664,1,1949.601,771.090,0
45,0.375,1,1945.467,769.131,0
46,0.38333333333333336,1,1937.859,766.258,0
47,0.39166666666666666,1,1933.052,765.939,0
48,0.4,1,1924.615,761.538,1
49,0.4083333333333333,1,1928.133,770.572,0
50,0.4166666666666667,1,1928.073,772.883,0
51,0.425,1,1923.233,776.990,0
52,0.43333333333333335,1,1916.857,781.616,0
53,0.44166666666666665,1,1909.989,783.978,0
54,0.45,1,1893.677,791.425,0
55,0.4583333333333333,1,1889.070,792.157,0
56,0.4666666666666667,1,1904.615,772.308,1
57,0.475,1,1892.981,785.916,0
58,0.48333333333333334,1,1896.055,783.754,0
59,0.49166666666666664,1,1895.511,785.018,0
60,0.5,1,1891.003,789.944,0
61,0.5083333333333333,1,1886.839,793.165,0
62,0.5166666666666667,1,1877.347,802.628,0
63,0.525,1,1875.043,804.347,0
64,0.5333333333333333,1,1883.077,784.615,1
65,0.5416666666666666,1,1879.171,800.368,0
66,0.55,1,1881.632,798.608,0
67,0.5583333333333333,1,1880.336,798.715,0
68,0.5666666666666667,1,1876.172,801.929,0
69,0.575,1,1871.525,803.438,0
70,0.5833333333333334,1,1859.764,808.357,0
71,0.5916666666666667,1,1854.935,809.179,0
72,0.6,1,1864.615,796.923,1
73,0.6083333333333333,1,1849.205,807.283,0
74,0.6166666666666667,1,1848.639,806.538,0
75,0.625,1,1848.361,804.540,0
76,0.6333333333333333,1,1846.864,803.557,0
77,0.6416666666666667,1,1846.830,802.815,0
78,0.65,1,1846.363,800.284,0
79,0.6583333333333333,1,1846.048,801.700,0
80,0.6666666666666666,1,1847.692,813.846,1
81,0.675,1,1844.789,811.170,0
82,0.6833333333333333,1,1844.345,814.092,0
83,0.6916666666666667,1,1844.113,818.424,0
84,0.7,1,1843.867,821.529,0
85,0.7083333333333334,1,1843.498,824.591,0
86,0.7166666666666667,1,1842.175,831.376,0
87,0.725,1,1840.146,832.889,0
88,0.7333333333333333,1,1838.462,827.692,1
89,0.7416666666666667,1,1832.594,830.803,0
90,0.75,1,1830.001,830.324,0
91,0.7583333333333333,1,1828.390,831.946,0
92,0.7666666666666667,1,1826.293,834.045,0
93,0.775,1,1823.920,835.032,0
94,0.7833333333333333,1,1822.412,836.849,0
95,0.7916666666666666,1,1816.923,843.077,1
96,0.8,1,1820.103,837.510,0
97,0.8083333333333333,1,1818.434,842.282,0
98,0.8166666666666667,1,1816.505,845.171,0
99,0.825,1,1814.092,847.604,0
100,0.8333333333333334,1,1810.359,853.858,0
101,0.8416666666666667,1,1809.784,857.302,0
102,0.85,1,1809.904,860.254,0
103,0.8583333333333333,1,1812.662,864.325,0
104,0.8666666666666667,1,1812.850,864.277,0
105,0.875,1,1807.692,863.077,1
106,0.8833333333333333,1,1807.256,857.976,0
107,0.8916666666666667,1,1805.001,855.393,0
108,0.9,1,1803.402,853.661,0
109,0.9083333333333333,1,1803.000,852.778,0
110,0.9166666666666666,1,1803.000,852.778,0
