frame,time_sec,tracked,x,y,anchor
20,0.16666666666666666,0,,,0
21,0.175,0,,,0
22,0.18333333333333332,0,,,0
23,0.19166666666666668,0,,,0
24,0.2,1,1612.308,610.769,1
25,0.20833333333333334,1,1617.313,658.193,0
26,0.21666666666666667,1,1627.538,662.445,0
27,0.225,1,1631.031,664.773,0
28,0.23333333333333334,1,1633.997,669.468,0
29,0.24166666666666667,1,1632.779,667.670,0
30,0.25,1,1631.319,667.114,0
31,0.25833333333333336,1,1626.272,663.582,0
32,0.26666666666666666,1,1583.077,646.154,1
33,0.275,1,1619.099,656.256,0
34,0.2833333333333333,1,1613.537,649.084,0
35,0.2916666666666667,1,1610.761,645.512,0
36,0.3,1,1612.192,644.551,0
37,0.30833333333333335,1,1607.733,643.521,0
38,0.31666666666666665,1,1603.596,646.802,0
39,0.325,1,1600.874,648.482,0
40,0.3333333333333333,1,1580.000,655.385,1
41,0.3416666666666667,1,1592.012,656.273,0
42,0.35,1,1600.273,649.723,0
43,0.35833333333333334,1,1603.302,647.417,0
44,0.36666666666666664,1,1606.793,645.421,0
45,0.375,1,1607.142,645.935,0
46,0.38333333333333336,1,1602.821,650.203,0
47,0.39166666666666666,1,1596.645,657.110,0
48,0.4,1,1572.308,686.154,1
49,0.4083333333333333,1,1577.368,677.527,0
50,0.4166666666666667,1,1573.505,683.528,0
51,0.425,1,1570.184,687.943,0
52,0.43333333333333335,1,1569.705,688.842,0
53,0.44166666666666665,1,1569.423,690.000,0
54,0.45,1,1568.198,692.227,0
55,0.4583333333333333,1,1566.804,694.878,0
56,0.4666666666666667,1,1567.692,692.308,1
57,0.475,1,1563.806,702.428,0
58,0.48333333333333334,1,1563.826,703.835,0
59,0.49166666666666664,1,1565.877,702.327,0
60,0.5,1,1566.788,702.985,0
61,0.5083333333333333,1,1567.930,703.137,0
62,0.5166666666666667,1,1566.009,700.265,0
63,0.525,1,1562.404,697.360,0
64,0.5333333333333333,1,1569.231,707.692,1
65,0.5416666666666666,1,1552.694,688.471,0
66,0.55,1,1553.113,690.445,0
67,0.5583333333333333,1,1561.413,702.394,0
68,0.5666666666666667,1,1564.615,707.182,0
69,0.575,1,1568.320,713.659,0
70,0.5833333333333334,1,1568.343,721.019,0
71,0.5916666666666667,1,1564.289,725.660,0
72,0.6,1,1567.692,729.231,1
73,0.6083333333333333,1,1553.672,744.663,0
74,0.6166666666666667,1,1553.845,750.906,0
75,0.625,1,1561.571,756.414,0
76,0.6333333333333333,1,1564.733,759.340,0
77,0.6416666666666667,1,1568.261,759.804,0
78,0.65,1,1571.030,760.216,0
79,0.6583333333333333,1,1571.634,759.049,0
80,0.6666666666666666,1,1567.692,758.462,1
81,0.675,1,1573.007,757.150,0
82,0.6833333333333333,1,1574.679,755.194,0
83,0.6916666666666667,1,1573.786,756.410,0
84,0.7,1,1569.962,761.729,0
85,0.7083333333333334,1,1568.493,764.799,0
86,0.7166666666666667,1,1566.872,767.274,0
87,0.725,1,1565.858,770.681,0
88,0.7333333333333333,1,1569.231,778.462,1
89,0.7416666666666667,1,1566.500,774.114,0
90,0.75,1,1567.111,777.597,0
91,0.7583333333333333,1,1567.973,778.581,0
92,0.7666666666666667,1,1569.126,777.157,0
93,0.775,1,1569.934,777.251,0
94,0.7833333333333333,1,1570.301,776.553,0
95,0.7916666666666666,1,1567.692,776.923,1
96,0.8,1,1571.995,783.936,0
97,0.8083333333333333,1,1572.176,788.140,0
98,0.8166666666666667,1,1572.990,798.338,0
99,0.825,1,1572.163,799.962,0
100,0.8333333333333334,1,1568.483,794.300,0
101,0.8416666666666667,1,1566.826,792.604,0
102,0.85,1,1565.506,789.770,0
103,0.8583333333333333,1,1566.059,788.502,0
104,0.8666666666666667,1,1568.292,790.338,0
105,0.875,1,1566.154,793.846,1
106,0.8833333333333333,1,1575.505,797.727,0
107,0.8916666666666667,1,1576.536,800.246,0
108,0.9,1,1574.766,802.758,0
109,0.9083333333333333,1,1574.444,803.984,0
110,0.9166666666666666,1,1573.060,804.460,0
