frame,time_sec,tracked,x,y,anchor
20,0.16666666666666666,0,,,0
21,0.175,0,,,0
22,0.18333333333333332,0,,,0
23,0.19166666666666668,0,,,0
24,0.2,1,1838.462,755.385,1
25,0.20833333333333334,1,1862.659,731.472,0
26,0.21666666666666667,1,1865.216,729.534,0
27,0.225,1,1866.455,728.988,0
28,0.23333333333333334,1,1869.171,728.091,0
29,0.24166666666666667,1,1866.072,733.150,0
30,0.25,1,1861.204,738.948,0
31,0.25833333333333336,1,1853.647,747.663,0
32,0.26666666666666666,1,1823.077,772.308,1
33,0.275,1,1829.161,767.728,0
34,0.2833333333333333,1,1819.850,770.721,0
35,0.2916666666666667,1,1810.819,771.384,0
36,0.3,1,1806.154,770.506,0
37,0.30833333333333335,1,1797.202,765.312,0
38,0.31666666666666665,1,1795.482,766.739,0
39,0.325,1,1800.121,775.506,0
40,0.3333333333333333,1,1806.154,786.154,1
41,0.3416666666666667,1,1802.572,784.699,0
42,0.35,1,1803.522,788.816,0
43,0.35833333333333334,1,1802.115,790.192,0
44,0.36666666666666664,1,1800.769,791.538,0
45,0.375,1,1799.423,792.885,0
46,0.38333333333333336,1,1798.183,794.337,0
47,0.39166666666666666,1,1797.085,795.931,0
48,0.4,1,1795.385,796.923,1
49,0.4083333333333333,1,1795.739,799.970,0
50,0.4166666666666667,1,1798.541,803.618,0
51,0.425,1,1802.502,807.596,0
52,0.43333333333333335,1,1806.075,815.663,0
53,0.44166666666666665,1,1814.384,822.837,0
54,0.45,1,1815.254,831.749,0
55,0.4583333333333333,1,1808.861,845.017,0
56,0.4666666666666667,1,1795.385,818.462,1
57,0.475,1,1803.484,857.978,0
58,0.48333333333333334,1,1802.194,862.564,0
59,0.49166666666666664,1,1803.556,861.821,0
60,0.5,1,1804.268,864.329,0
61,0.5083333333333333,1,1805.644,856.994,0
62,0.5166666666666667,1,1804.219,856.005,0
63,0.525,1,1798.993,858.198,0
64,0.5333333333333333,1,1792.308,829.231,1
65,0.5416666666666666,1,1794.584,861.988,0
66,0.55,1,1792.911,865.938,0
67,0.5583333333333333,1,1792.773,867.272,0
68,0.5666666666666667,1,1791.776,868.407,0
69,0.575,1,1790.688,865.555,0
70,0.5833333333333334,1,1788.986,860.878,0
71,0.5916666666666667,1,1785.923,851.003,0
72,0.6,1,1787.692,836.923,1
73,0.6083333333333333,1,1785.331,841.781,0
74,0.6166666666666667,1,1787.118,837.905,0
75,0.625,1,1789.950,837.131,0
76,0.6333333333333333,1,1796.407,834.727,0
77,0.6416666666666667,1,1797.742,835.505,0
78,0.65,1,1794.974,840.039,0
79,0.6583333333333333,1,1794.240,842.067,0
80,0.6666666666666666,1,1789.231,849.231,1
81,0.675,1,1792.609,846.079,0
82,0.6833333333333333,1,1794.952,846.548,0
83,0.6916666666666667,1,1796.986,848.381,0
84,0.7,1,1802.024,851.332,0
85,0.7083333333333334,1,1802.533,854.315,0
86,0.7166666666666667,1,1799.240,858.660,0
87,0.725,1,1798.104,861.074,0
88,0.7333333333333333,1,1793.846,864.615,1
89,0.7416666666666667,1,1794.898,863.175,0
90,0.75,1,1794.396,867.420,0
91,0.7583333333333333,1,1794.038,875.094,0
92,0.7666666666666667,1,1793.527,886.092,0
93,0.775,1,1792.038,907.147,0
94,0.7833333333333333,1,1792.442,923.326,0
95,0.7916666666666666,1,1792.567,932.491,0
96,0.8,1,1792.563,939.165,0
97,0.8083333333333333,1,1792.979,940.940,0
98,0.8166666666666667,1,1793.292,938.969,0
99,0.825,1,1793.658,936.506,0
100,0.8333333333333334,1,1793.560,931.882,0
101,0.8416666666666667,1,1793.796,923.254,0
102,0.85,1,1793.050,917.700,0
103,0.8583333333333333,1,1790.825,911.520,0
104,0.8666666666666667,1,1789.804,907.814,0
105,0.875,1,1788.940,906.575,0
106,0.8833333333333333,1,1788.222,905.543,0
107,0.8916666666666667,1,1788.129,905.407,0
108,0.9,1,1788.040,905.275,0
109,0.9083333333333333,1,1787.780,904.892,0
110,0.9166666666666666,1,1787.657,904.711,0
