frame,time_sec,tracked,x,y,anchor
20,0.166666667,0,,,0
21,0.175,0,,,0
22,0.183333333,0,,,0
23,0.191666667,0,,,0
24,0.2,1,1783.077,552.308,1
25,0.208333333,1,1786.65,553.201,0
26,0.216666667,1,1788.286,553.61,0
27,0.225,1,1790,554.038,0
28,0.233333333,1,1792.308,554.615,0
29,0.241666667,1,1794.615,555.192,0
30,0.25,1,1796.817,555.83,0
31,0.258333333,1,1798.877,556.549,0
32,0.266666667,1,1801.538,556.923,1
33,0.275,1,1805.115,559,0
34,0.283333333,1,1810.209,560.763,0
35,0.291666667,1,1814.221,562.528,0
36,0.3,1,1823.051,565.186,0
37,0.308333333,1,1823.86,566.241,0
38,0.316666667,1,1817.039,566.454,0
39,0.325,1,1815.047,567.334,0
40,0.333333333,1,1809.231,567.692,1
41,0.341666667,1,1809.949,568.796,0
42,0.35,1,1813.037,570.422,0
43,0.358333333,1,1816.806,572.083,0
44,0.366666667,1,1819.838,573.644,0
45,0.375,1,1826.656,575.903,0
46,0.383333333,1,1827.243,576.95,0
47,0.391666667,1,1821.903,577.298,0
48,0.4,1,1815.385,576.923,1
49,0.408333333,1,1817.405,579.638,0
50,0.416666667,1,1814.226,585.393,0
51,0.425,1,1812.823,592.817,0
52,0.433333333,1,1810.638,602.861,0
53,0.441666667,1,1807.348,617.241,0
54,0.45,1,1805.526,625.065,0
55,0.458333333,1,1804.817,628.547,0
56,0.466666667,1,1815.385,593.846,1
57,0.475,1,1803.688,632.901,0
58,0.483333333,1,1804.256,629.767,0
59,0.491666667,1,1805.618,623.559,0
60,0.5,1,1806.066,621.697,0
61,0.508333333,1,1811.209,605.12,0
62,0.516666667,1,1812.139,604.638,0
63,0.525,1,1810.521,618.552,0
64,0.533333333,1,1821.538,618.462,1
65,0.541666667,1,1808.35,631.772,0
66,0.55,1,1809.505,634.778,0
67,0.558333333,1,1813.275,630.314,0
68,0.566666667,1,1815.396,627.506,0
69,0.575,1,1825.72,617.264,0
70,0.583333333,1,1827.268,616.193,0
71,0.591666667,1,1822.123,624.225,0
72,0.6,1,1829.231,643.077,1
73,0.608333333,1,1816.777,630.905,0
74,0.616666667,1,1813.309,633.487,0
75,0.625,1,1815.367,638.645,0
76,0.633333333,1,1817.328,645.073,0
77,0.641666667,1,1821.015,653.067,0
78,0.65,1,1826.708,669.809,0
79,0.658333333,1,1825.577,673.371,0
80,0.666666667,1,1826.154,664.615,1
81,0.675,1,1807.769,661.584,0
82,0.683333333,1,1801.236,656.32,0
83,0.691666667,1,1797.021,653.127,0
84,0.7,1,1796.704,656.359,0
85,0.708333333,1,1800.715,663.463,0
86,0.716666667,1,1805.559,670.421,0
87,0.725,1,1813.365,681.673,0
88,0.733333333,1,1821.538,692.308,1
89,0.741666667,1,1824.799,691.478,0
90,0.75,1,1827.681,694.535,0
91,0.758333333,1,1828.481,695.145,0
92,0.766666667,1,1828.192,696.722,0
93,0.775,1,1826.43,699.04,0
94,0.783333333,1,1825.246,701.166,0
95,0.791666667,1,1823.85,704.518,0
96,0.8,1,1823.031,706.307,0
97,0.808333333,1,1822.727,707.274,0
98,0.816666667,1,1822.5,708,0
99,0.825,1,1826.125,710.808,0
100,0.833333333,1,1830.47,719.269,0
101,0.841666667,1,1835.491,729.018,0
102,0.85,1,1846.911,746.809,0
103,0.858333333,1,1849.05,766.981,0
104,0.866666667,1,1846.593,771.532,0
105,0.875,1,1846.41,776.316,0
106,0.883333333,1,1843.816,778.157,0
107,0.891666667,1,1842.133,773.267,0
108,0.9,1,1841.989,769.645,0
109,0.908333333,1,1841.785,764.174,0
110,0.916666667,1,1841.372,753.24,0
111,0.925,1,1841.171,747.794,0
112,0.933333333,1,1841.067,744.055,0
113,0.941666667,1,1840.978,741.282,0
114,0.95,1,1840.989,741.257,0
115,0.958333333,1,1839.749,742.067,0
116,0.966666667,1,1838.08,743.194,0
117,0.975,1,1836.434,746.293,0
118,0.983333333,1,1832.57,751.553,0
119,0.991666667,1,1831.781,756.061,0
120,1,1,1833.539,762.826,0
121,1.008333333,1,1834.001,766.489,0
122,1.016666667,1,1835.143,768.368,0
123,1.025,1,1836.621,772.885,0
124,1.033333333,1,1836.907,781.28,0
125,1.041666667,1,1837.4,795.136,0
126,1.05,1,1838.74,820.669,0
127,1.058333333,1,1837.699,852.438,0
128,1.066666667,1,1837.224,881.516,0
129,1.075,1,1836.85,910.666,0
130,1.083333333,1,1836.001,937.92,0
