frame,time_sec,tracked,x,y,anchor
20,0.16666666666666666,0,,,0
21,0.175,0,,,0
22,0.18333333333333332,0,,,0
23,0.19166666666666668,0,,,0
24,0.2,1,2249.231,932.308,1
25,0.20833333333333334,1,2235.946,923.821,0
26,0.21666666666666667,1,2228.272,929.944,0
27,0.225,1,2205.137,948.356,0
28,0.23333333333333334,1,2193.917,945.356,0
29,0.24166666666666667,1,2178.687,948.960,0
30,0.25,1,2150.793,951.074,0
31,0.25833333333333336,1,2140.804,948.157,0
32,0.26666666666666666,1,2133.846,966.154,1
33,0.275,1,2113.620,951.358,0
34,0.2833333333333333,1,2105.688,955.748,0
35,0.2916666666666667,1,2084.516,963.629,0
36,0.3,1,2072.687,963.877,0
37,0.30833333333333335,1,2069.901,975.451,0
38,0.31666666666666665,1,2051.691,978.984,0
39,0.325,1,2043.475,983.461,0
40,0.3333333333333333,1,2036.923,1000.000,1
41,0.3416666666666667,1,2022.982,998.115,0
42,0.35,1,2020.019,1000.496,0
43,0.35833333333333334,1,2015.882,1002.095,0
44,0.36666666666666664,1,2015.344,999.290,0
45,0.375,1,2008.052,1001.333,0
46,0.38333333333333336,1,1990.853,1006.833,0
47,0.39166666666666666,1,1979.855,1011.914,0
48,0.4,1,1963.077,1033.846,1
49,0.4083333333333333,1,1953.580,1023.516,0
50,0.4166666666666667,1,1949.000,1022.680,0
51,0.425,1,1942.968,1023.445,0
52,0.43333333333333335,1,1937.223,1018.309,0
53,0.44166666666666665,1,1932.520,1023.210,0
54,0.45,1,1920.049,1038.072,0
55,0.4583333333333333,1,1911.880,1047.274,0
56,0.4666666666666667,1,1903.077,1067.692,1
57,0.475,1,1893.899,1070.461,0
58,0.48333333333333334,1,1889.245,1075.799,0
59,0.49166666666666664,1,1883.945,1080.696,0
60,0.5,1,1877.065,1086.801,0
61,0.5083333333333333,1,1871.260,1092.056,0
62,0.5166666666666667,1,1863.483,1093.938,0
63,0.525,1,1857.066,1097.321,0
64,0.5333333333333333,1,1856.923,1113.846,1
65,0.5416666666666666,1,1848.160,1100.258,0
66,0.55,1,1842.934,1102.738,0
67,0.5583333333333333,1,1836.713,1107.638,0
68,0.5666666666666667,1,1823.046,1117.210,0
69,0.575,1,1816.281,1124.928,0
70,0.5833333333333334,1,1810.061,1134.313,0
71,0.5916666666666667,1,1802.982,1143.553,0
72,0.6,1,1806.154,1150.769,1
73,0.6083333333333333,1,1799.719,1158.381,0
74,0.6166666666666667,1,1799.932,1164.138,0
75,0.625,1,1798.591,1169.254,0
76,0.6333333333333333,1,1798.753,1177.152,0
77,0.6416666666666667,1,1794.186,1181.530,0
78,0.65,1,1779.719,1184.970,0
79,0.6583333333333333,1,1772.740,1189.426,0
80,0.6666666666666666,1,1767.692,1198.462,1
81,0.675,1,1759.169,1201.067,0
82,0.6833333333333333,1,1754.162,1206.620,0
83,0.6916666666666667,1,1748.190,1212.744,0
84,0.7,1,1738.831,1221.137,0
85,0.7083333333333334,1,1728.574,1227.303,0
86,0.7166666666666667,1,1722.863,1230.895,0
87,0.725,1,1719.787,1233.585,0
88,0.7333333333333333,1,1736.923,1236.923,1
89,0.7416666666666667,1,1717.565,1236.016,0
90,0.75,1,1716.491,1238.601,0
91,0.7583333333333333,1,1715.813,1242.965,0
92,0.7666666666666667,1,1713.959,1251.483,0
93,0.775,1,1711.845,1258.204,0
94,0.7833333333333333,1,1708.917,1264.479,0
95,0.7916666666666666,1,1704.615,1270.769,1
96,0.8,1,1702.138,1275.327,0
97,0.8083333333333333,1,1698.903,1279.983,0
98,0.8166666666666667,1,1695.270,1282.990,0
99,0.825,1,1691.809,1285.075,0
100,0.8333333333333334,1,1690.459,1284.554,0
101,0.8416666666666667,1,1689.146,1279.710,0
102,0.85,1,1688.833,1280.086,0
103,0.8583333333333333,1,1692.458,1280.847,0
104,0.8666666666666667,1,1689.937,1287.452,0
105,0.875,1,1675.385,1316.923,1
106,0.8833333333333333,1,1673.735,1319.273,0
107,0.8916666666666667,1,1665.650,1332.394,0
108,0.9,1,1659.403,1348.762,0
109,0.9083333333333333,1,1655.523,1362.547,0
110,0.9166666666666666,1,1647.692,1363.077,1
111,0.925,1,1657.839,1392.046,0
112,0.9333333333333333,1,1657.428,1396.058,0
113,0.9416666666666667,1,1655.918,1393.108,0
114,0.95,1,1650.455,1379.439,0
115,0.9583333333333334,1,1643.077,1360.000,1
116,0.9666666666666667,1,1643.699,1363.748,0
117,0.975,1,1641.231,1358.769,0
118,0.9833333333333333,1,1640.545,1358.312,0
119,0.9916666666666667,1,1639.891,1357.876,0
120,1.0,1,1639.311,1357.489,0
