pitch_id,pitch_type,pitcher_handedness,ball_path_file,source_file,total_rows,tracked_rows,tracked_fraction,anchor_count,status,first_frame,last_frame,duration_frames,duration_sec,start_x,start_y,end_x,end_y,net_dx_px,net_dy_px,abs_net_dx_px,abs_net_dy_px,total_movement_px,path_length_px,direct_distance_px,straightness_ratio,avg_speed_px_per_frame,max_speed_px_per_frame,speed_std,avg_vx_px_per_frame,avg_vy_px_per_frame,vertical_to_horizontal_ratio,horizontal_to_vertical_ratio,max_perpendicular_deviation_px,mean_abs_perpendicular_deviation_px,max_signed_perpendicular_deviation_px,min_signed_perpendicular_deviation_px,quadratic_curvature_y_of_x,abs_quadratic_curvature,early_dx_px,early_dy_px,early_abs_dx_px,early_abs_dy_px,early_movement_px,early_slope_dy_dx,early_speed_px_per_frame,middle_dx_px,middle_dy_px,middle_abs_dx_px,middle_abs_dy_px,middle_movement_px,middle_slope_dy_dx,middle_speed_px_per_frame,late_dx_px,late_dy_px,late_abs_dx_px,late_abs_dy_px,late_movement_px,late_slope_dy_dx,late_speed_px_per_frame,early_to_late_dx_change_px,early_to_late_dy_change_px,slope_change_late_minus_early,horizontal_return_px,horizontal_return_ratio,x_range_px,late_horizontal_return_px,arm_side_net_dx_px,arm_side_net_dx_positive_px,late_arm_side_dx_px,arm_side_return_px,arm_side_return_ratio,arm_side_movement_bool,late_arm_side_movement_bool,pattern_curveball_score,pattern_fastball_score,pattern_changeup_score,rule_pattern_label,rule_pattern_margin,movement_category,horizontal_category,vertical_category,shape_category,horizontal_return_category,arm_side_return_category
pitch012,fastball,RHP,/mnt/data/ball_path012 fastball RHP.csv,ball_path012 fastball RHP.csv,91,87,0.9560439560439561,11,ok,24,110,86.0,0.7166666666666666,1612.308,610.769,1573.06,804.46,-39.24800000000005,193.69100000000003,39.24800000000005,193.69100000000003,197.6274499784886,608.1698684209355,197.6274499784886,0.324954359366097,7.071742656057389,47.68737569839631,9.087863164016806,-0.4563720930232564,2.2522209302325584,4.93505401549123,0.2026320273012171,42.99527813026415,15.61982902703367,42.99527813026425,-32.9143671676584,0.003987900604107706,0.003987900604107706,-42.88499999999999,79.231,42.88499999999999,79.231,90.09258896268881,-1.8475224437448994,3.106640998713407,5.2560000000000855,65.19399999999996,5.2560000000000855,65.19399999999996,65.40552860423954,12.40372907153708,2.255363055318605,-1.6190000000001419,49.266000000000076,1.6190000000001419,49.266000000000076,49.29259495096609,-30.429894996909056,1.7604498196773604,41.26599999999985,-29.964999999999918,-28.582372553164156,20.365999999999985,0.2504950616828402,81.30300000000011,0.0,39.24800000000005,39.24800000000005,1.6190000000001419,1.6190000000001419,0.019913164335881084,True,True,0.05895280000000003,0.7200334440148991,0.30306227210844383,fastball,0.4169711719064553,small_total,small_horizontal,medium_vertical,straightish,some_return,little_arm_return
pitch013,changeup,LHP,/mnt/data/ball_path013 changeup LHP.csv,ball_path013 changeup LHP.csv,91,87,0.9560439560439561,11,ok,24,110,86.0,0.7166666666666666,1501.538,953.846,1789.37,1151.074,287.8319999999999,197.22800000000007,287.8319999999999,197.22800000000007,348.9214011894369,663.1845737596326,348.9214011894369,0.5261301528945115,7.711448532088752,35.2415967998046,6.37964397214805,3.346883720930231,2.293348837209303,0.6852191556185557,1.4593871052791683,92.83501689944696,48.72503567133729,0.0,-92.83501689944686,0.003975241605867247,0.003975241605867247,210.49299999999994,73.40499999999997,210.49299999999994,73.40499999999997,222.9250929662248,0.348728936354178,7.687072171249131,56.29600000000005,34.68900000000008,56.29600000000005,34.68900000000008,66.12538345446482,0.6161894273127762,2.280185636360856,21.042999999999893,89.13400000000001,21.042999999999893,89.13400000000001,91.58426614326282,4.2358028798175384,3.2708666479736723,-189.45000000000005,15.729000000000042,3.8870739434633603,7.553000000000111,0.02557001878903841,295.385,0.0,287.8319999999999,287.8319999999999,21.042999999999893,21.042999999999893,0.07123923015725203,True,True,0.3588224737661737,0.12832641735830336,0.29959434655413353,curveball,0.05922812721204018,medium_total,large_horizontal,medium_vertical,high_break,little_return,some_arm_return
pitch014,fastball,LHP,/mnt/data/ball_path014 fastball LHP.csv,ball_path014 fastball LHP.csv,91,87,0.9560439560439561,11,ok,24,110,86.0,0.7166666666666666,1572.308,1001.538,1951.783,1124.053,379.4749999999999,122.5150000000001,379.4749999999999,122.5150000000001,398.76208552218196,720.7392487367061,398.76208552218196,0.5532681704529374,8.380688938798908,31.40869331888851,6.351329026232675,4.412499999999999,1.424593023255815,0.3228539429474936,3.0973758315308295,44.01907140197162,21.35472258123626,20.433984713791684,-44.01907140197162,0.0009432049147231094,0.0009432049147231094,242.01999999999998,56.730999999999995,242.01999999999998,56.730999999999995,248.5801415258266,0.2344062474175688,8.571729018131952,98.3610000000001,30.271999999999935,98.3610000000001,30.271999999999935,102.91394611518896,0.3077642561584358,3.5487567625927228,39.093999999999824,35.51200000000017,39.093999999999824,35.51200000000017,52.8151775534268,0.9083746866526917,1.8862563411938142,-202.92600000000016,-21.218999999999824,0.673968439235123,9.75500000000011,0.02506230249466924,389.23,0.0,379.4749999999999,379.4749999999999,39.093999999999824,39.093999999999824,0.10043932893147964,True,True,0.3927854491585456,0.4091586991166811,0.24285505735995866,fastball,0.01637324995813555,large_total,large_horizontal,medium_vertical,straightish,little_return,some_arm_return
pitch015,changeup,LHP,/mnt/data/ball_path015 changeup LHP.csv,ball_path015 changeup LHP.csv,91,87,0.9560439560439561,11,ok,24,110,86.0,0.7166666666666666,1369.231,986.154,1502.517,1184.866,133.28600000000006,198.712,133.28600000000006,198.712,239.2731007447348,582.6738849916557,239.2731007447348,0.41064668746594224,6.775277732461112,28.42499584872438,4.583082683148394,1.5498372093023263,2.3106046511627905,1.4908692585867975,0.6707496276017556,117.04596736044209,63.367819824632754,21.62030947857744,-117.04596736044206,-0.008982426149742078,0.008982426149742078,148.461,21.53800000000001,148.461,21.53800000000001,150.01517911531488,0.14507513757821924,5.172937210872927,7.429000000000087,86.78700000000003,7.429000000000087,86.78700000000003,87.1043822663361,11.682191412033788,3.003599388494348,-22.604000000000042,90.38699999999994,22.604000000000042,90.38699999999994,93.17054569444139,-3.9987170412316306,3.327519489087192,-171.06500000000005,68.84899999999993,-4.14379217880985,32.86799999999994,0.19781648350325565,166.154,22.604000000000042,133.28600000000006,133.28600000000006,-22.604000000000042,0.0,0.0,True,False,0.19592524434380448,0.3044027165026829,0.40037938299093656,changeup,0.09597666648825365,medium_total,small_horizontal,medium_vertical,high_break,some_return,little_arm_return
pitch016,curveball,LHP,/mnt/data/ball_path016 curveball LHP.csv,ball_path016 curveball LHP.csv,91,87,0.9560439560439561,11,ok,24,110,86.0,0.7166666666666666,1366.154,1184.615,1819.851,1288.26,453.6970000000001,103.64499999999998,453.6970000000001,103.64499999999998,465.3850597451535,674.2037064002783,465.3850597451535,0.6902736596183171,7.839577981398585,32.637064727086056,5.800675211626657,5.275546511627908,1.205174418604651,0.22844541621390477,4.377413285734963,71.94857939001275,40.198743204380214,0.0,-71.94857939001272,0.0012516339126141013,0.0012516339126141013,229.56600000000003,0.07500000000004547,229.56600000000003,0.07500000000004547,229.5660122513784,0.00032670343169304456,7.916069387978565,141.212,27.479000000000042,141.212,27.479000000000042,143.8607812609121,0.19459394385746284,4.960716595203865,82.9190000000001,76.0909999999999,82.9190000000001,76.0909999999999,112.5406630600691,0.917654578564621,4.019309395002468,-146.64699999999993,76.01599999999985,0.9173278751329279,0.0,0.0,453.6970000000001,0.0,453.6970000000001,453.6970000000001,82.9190000000001,82.9190000000001,0.18276294531372275,True,True,0.5217034441523237,0.13084899275168946,0.4236042799507679,curveball,0.09809916420155584,large_total,large_horizontal,medium_vertical,moderate_break,little_return,strong_arm_return
pitch017,fastball,LHP,/mnt/data/ball_path017 fastball LHP.csv,ball_path017 fastball LHP.csv,91,87,0.9560439560439561,11,ok,24,110,86.0,0.7166666666666666,1464.615,1086.154,1685.079,1058.734,220.46399999999994,-27.420000000000073,220.46399999999994,27.420000000000073,222.1626244353446,589.1937714006277,222.1626244353446,0.37706207230809824,6.851090365123579,27.57415313296128,5.228824381594967,2.5635348837209295,-0.31883720930232645,0.12437404746353183,8.040262582056869,44.57748131653983,14.77138929722465,44.57748131653987,-12.116873388770188,0.0014448404397643959,0.0014448404397643959,140.76999999999998,-17.5,140.76999999999998,17.5,141.85359671153915,-0.12431626056688216,4.89150333488066,69.42200000000003,17.136999999999944,69.42200000000003,17.136999999999944,71.50587984914249,0.24685258275474542,2.465719994798017,10.271999999999935,-27.057000000000016,10.271999999999935,27.057000000000016,28.941237585839335,-2.6340537383177756,1.0336156280656905,-130.49800000000005,-9.557000000000016,-2.5097374777508934,11.844000000000051,0.0509840384317374,232.308,0.0,220.46399999999994,220.46399999999994,10.271999999999935,10.271999999999935,0.04421715997727127,True,True,0.05517818181818174,0.4407367336299471,0.12144603997231197,fastball,0.3192906936576351,medium_total,medium_horizontal,small_vertical,straightish,little_return,little_arm_return
pitch018,fastball,LHP,/mnt/data/ball_path018 fastball LHP.csv,ball_path018 fastball LHP.csv,91,87,0.9560439560439561,11,ok,24,110,86.0,0.7166666666666666,1413.846,1220.0,1650.409,1384.694,236.5630000000001,164.69399999999996,236.5630000000001,164.69399999999996,288.2467113515782,695.2481998024269,288.2467113515782,0.4145954084217566,8.084281393051477,46.15870887492411,6.650388542403995,2.750732558139536,1.9150465116279065,0.6961950939073308,1.4363789816265327,61.44763400750954,26.67117809465016,17.13372648673932,-61.44763400750942,0.002540622269995178,0.002540622269995178,186.90100000000007,74.50199999999995,186.90100000000007,74.50199999999995,201.20271321480737,0.3986174498798825,6.938024593614047,54.45699999999988,57.80899999999997,54.45699999999988,57.80899999999997,79.41942665368457,1.0615531520282075,2.7386009190925713,-4.794999999999845,32.38300000000004,4.794999999999845,32.38300000000004,32.73607664336093,-6.753493222106586,1.1691455944057476,-191.6959999999999,-42.118999999999915,-7.152110671986469,16.863999999999805,0.06654381735174157,253.4269999999999,4.794999999999845,236.5630000000001,236.5630000000001,-4.794999999999845,0.0,0.0,True,False,0.13494963357546239,0.32136516005417753,0.19274022364631688,fastball,0.12862493640786066,medium_total,medium_horizontal,medium_vertical,moderate_break,little_return,little_arm_return
pitch019,fastball,LHP,/mnt/data/ball_path019 fastball LHP.csv,ball_path019 fastball LHP.csv,91,87,0.9560439560439561,11,ok,24,110,86.0,0.7166666666666666,1343.077,1100.0,1611.037,1159.853,267.96000000000004,59.853000000000065,267.96000000000004,59.853000000000065,274.5631861867137,558.3481333433962,274.5631861867137,0.4917419254948085,6.492420155155769,38.572464647725084,5.446446873013177,3.1158139534883724,0.6959651162790705,0.22336542767577272,4.476968573003855,32.18717741711439,10.403412513158727,21.46135818074634,-32.18717741711444,0.0012265736781445179,0.0012265736781445179,211.80999999999995,36.833000000000084,211.80999999999995,36.833000000000084,214.98871130596598,0.17389641659978328,7.413403838136758,30.817000000000007,19.9849999999999,30.817000000000007,19.9849999999999,36.729929403689255,0.648505694908651,1.266549289782388,25.333000000000084,3.035000000000082,25.333000000000084,3.035000000000082,25.51415516923899,0.11980420795010745,0.911219827472821,-186.47699999999986,-33.798,-0.05409220864967583,4.416999999999916,0.016216494050525256,272.37699999999995,0.0,267.96000000000004,267.96000000000004,25.333000000000084,25.333000000000084,0.09300711880959144,True,True,0.11994545454545458,0.47251497579829943,0.15728856763281773,fastball,0.3152264081654817,medium_total,large_horizontal,small_vertical,straightish,little_return,some_arm_return
pitch020,curveball,RHP,/mnt/data/ball_path020 curveball RHP.csv,ball_path020 curveball RHP.csv,101,97,0.9603960396039604,13,ok,24,120,96.0,0.8,2249.231,932.308,1639.311,1357.489,-609.9200000000003,425.18100000000004,609.9200000000003,425.18100000000004,743.4926288545169,1027.0827764558635,743.4926288545169,0.7238877390389836,10.698778921415245,32.86792577878923,7.042074609760307,-6.353333333333336,4.42896875,0.697109456977964,1.434494956265685,107.87752348207147,55.02767385395064,107.87752348207135,-42.000428040706794,0.0013825725407453032,0.0013825725407453032,-346.1540000000002,135.38400000000001,346.1540000000002,135.38400000000001,371.6872599000404,-0.39110915950704,11.615226871876262,-166.154,169.231,166.154,169.231,237.16298842146512,-1.0185189643342922,7.411343388170785,-97.61200000000008,120.56600000000003,97.61200000000008,120.56600000000003,155.12660281202585,-1.235155513666352,4.847706337875808,248.54200000000014,-14.817999999999984,-0.844046354159312,0.0,0.0,609.9200000000003,0.0,609.9200000000003,609.9200000000003,97.61200000000008,97.61200000000008,0.16004066107030435,True,True,0.8633089788901531,0.17023113687040917,0.5499999999999999,curveball,0.3133089788901532,large_total,large_horizontal,large_vertical,high_break,little_return,strong_arm_return
pitch021,curveball,RHP,/mnt/data/ball_path021 curveball rhp.csv,ball_path021 curveball rhp.csv,101,97,0.9603960396039604,13,ok,24,120,96.0,0.8,2238.462,636.923,1522.868,1152.886,-715.594,515.963,715.594,515.963,882.2089266182926,1259.7077103057616,882.2089266182926,0.700328274091582,13.121955315685016,42.98117067972899,8.065459745849338,-7.454104166666667,5.374614583333333,0.7210275659102786,1.3869095264582927,159.62967940805228,95.1364701679888,159.62967940805237,-2.4280077987998405,0.0015196387939300875,0.0015196387939300875,-375.385,110.769,375.385,110.769,391.3868541302837,-0.2950810501218749,12.230839191571366,-189.231,156.923,189.231,156.923,245.83164826767117,-0.8292668748777949,7.682239008364724,-150.97800000000007,248.27099999999996,150.97800000000007,248.27099999999996,290.5733055960234,-1.6444183920836137,9.08041579987573,224.40699999999993,137.50199999999995,-1.3493373419617387,0.0,0.0,715.594,0.0,715.594,715.594,150.97800000000007,150.97800000000007,0.21098276396951351,True,True,0.9,0.17521407623130805,0.5499999999999999,curveball,0.3500000000000001,large_total,large_horizontal,large_vertical,high_break,little_return,strong_arm_return
